BusinessEntityID,DepartmentID,ShiftID,StartDate,EndDate,JobTitle,BirthDate,MaritalStatus,Gender,HireDate,SalariedFlag,VacationHours,SickLeaveHours,OrganizationLevel,PersonType,FirstName,LastName,DepartmentName,DepartmentGroup,RateChangeDate,Rate,PayFrequency,ShiftName,ShiftStart,ShiftEnd,AddressID,City,PostalCode,PhoneNumber,PhoneNumberTypeID,PhoneType
261,5,1,12/25/2010,NULL,Purchasing Assistant,1/17/1978,M,M,12/25/2010,0,51,45,4,EM,Reinout,Hillmann,Purchasing,Inventory Management,12/25/2010,$12.75,2,Day,7:00:00 AM,3:00:00 PM,173,Bellevue,98004,370-555-0163,3,Work
262,10,1,1/12/2009,NULL,Assistant to the Chief Financial Officer,6/21/1964,S,M,1/12/2009,0,56,48,2,EM,David,Barber,Finance,Executive General and Administration,1/12/2009,$13.46,2,Day,7:00:00 AM,3:00:00 PM,251,Newport Hills,98006,477-555-0132,3,Work
263,11,1,12/11/2008,NULL,Information Services Manager,12/13/1975,S,F,12/11/2008,1,65,52,1,EM,Jean,Trenary,Information Services,Executive General and Administration,12/11/2008,$50.48,2,Day,7:00:00 AM,3:00:00 PM,210,Redmond,98052,685-555-0120,3,Work
264,11,1,2/4/2009,NULL,Network Manager,3/25/1984,S,F,2/4/2009,1,68,54,2,EM,Stephanie,Conroy,Information Services,Executive General and Administration,2/4/2009,$39.66,2,Day,7:00:00 AM,3:00:00 PM,268,Issaquah,98027,594-555-0110,3,Work
265,11,2,12/4/2008,NULL,Network Administrator,3/27/1977,S,M,12/4/2008,0,70,55,3,EM,Ashvini,Sharma,Information Services,Executive General and Administration,12/4/2008,$32.45,2,Evening,3:00:00 PM,11:00:00 PM,270,Issaquah,98027,656-555-0119,3,Work
266,11,1,2/23/2009,NULL,Network Administrator,5/28/1980,S,M,2/23/2009,0,69,54,3,EM,Peter,Connelly,Information Services,Executive General and Administration,2/23/2009,$32.45,2,Day,7:00:00 AM,3:00:00 PM,269,Issaquah,98027,310-555-0133,3,Work
267,11,1,2/16/2009,NULL,Application Specialist,5/19/1978,S,F,2/16/2009,1,74,57,2,EM,Karen,Berg,Information Services,Executive General and Administration,2/16/2009,$27.40,2,Day,7:00:00 AM,3:00:00 PM,274,Issaquah,98027,654-555-0177,3,Work
268,11,1,2/3/2009,NULL,Application Specialist,3/13/1988,S,M,2/3/2009,1,73,56,2,EM,Ramesh,Meyyappan,Information Services,Executive General and Administration,2/3/2009,$27.40,2,Day,7:00:00 AM,3:00:00 PM,273,Issaquah,98027,182-555-0134,3,Work
269,11,1,1/11/2009,NULL,Application Specialist,5/26/1987,M,M,1/11/2009,1,72,56,2,EM,Dan,Bacon,Information Services,Executive General and Administration,1/11/2009,$27.40,2,Day,7:00:00 AM,3:00:00 PM,272,Issaquah,98027,166-555-0159,3,Work
270,11,1,1/17/2009,NULL,Database Administrator,5/17/1975,S,M,1/17/2009,1,67,53,2,EM,François,Ajenstat,Information Services,Executive General and Administration,1/17/2009,$38.46,2,Day,7:00:00 AM,3:00:00 PM,267,Issaquah,98027,785-555-0110,1,Cell
271,11,1,1/22/2009,NULL,Database Administrator,1/6/1976,M,M,1/22/2009,1,66,53,2,EM,Dan,Wilson,Information Services,Executive General and Administration,1/22/2009,$38.46,2,Day,7:00:00 AM,3:00:00 PM,32520,Bellevue,98004,653-555-0144,3,Work
272,11,1,12/23/2008,NULL,Application Specialist,1/30/1985,M,F,12/23/2008,1,71,55,2,EM,Janaina,Bueno,Information Services,Executive General and Administration,12/23/2008,$27.40,2,Day,7:00:00 AM,3:00:00 PM,271,Issaquah,98027,623-555-0155,3,Work
273,3,1,2/15/2011,NULL,Vice President of Sales,6/6/1977,S,M,2/15/2011,1,10,25,1,EM,Brian,Welcker,Sales,Sales and Marketing,2/15/2011,$72.12,2,Day,7:00:00 AM,3:00:00 PM,279,Issaquah,98027,716-555-0127,1,Cell
274,3,1,1/4/2011,NULL,North American Sales Manager,10/17/1951,M,M,1/4/2011,1,14,27,2,SP,Stephen,Jiang,Sales,Sales and Marketing,1/4/2011,$48.10,2,Day,7:00:00 AM,3:00:00 PM,216,Redmond,98052,238-555-0197,1,Cell
275,3,1,5/31/2011,NULL,Sales Representative,12/25/1968,S,M,5/31/2011,1,38,39,3,SP,Michael,Blythe,Sales,Sales and Marketing,5/31/2011,$23.08,2,Day,7:00:00 AM,3:00:00 PM,38,Detroit,48226,257-555-0154,1,Cell
276,3,1,5/31/2011,NULL,Sales Representative,2/27/1980,M,F,5/31/2011,1,27,33,3,SP,Linda,Mitchell,Sales,Sales and Marketing,5/31/2011,$23.08,2,Day,7:00:00 AM,3:00:00 PM,27,Nevada,84407,883-555-0116,3,Work
277,3,1,5/31/2011,NULL,Sales Representative,8/29/1962,S,F,5/31/2011,1,24,32,3,SP,Jillian,Carson,Sales,Sales and Marketing,5/31/2011,$23.08,2,Day,7:00:00 AM,3:00:00 PM,24,Duluth,55802,517-555-0117,3,Work
278,3,1,5/31/2011,NULL,Sales Representative,2/4/1975,M,M,5/31/2011,1,33,36,3,SP,Garrett,Vargas,Sales,Sales and Marketing,5/31/2011,$23.08,2,Day,7:00:00 AM,3:00:00 PM,33,Calgary,T2P 2G8,922-555-0165,3,Work
279,3,1,5/31/2011,NULL,Sales Representative,1/18/1974,M,M,5/31/2011,1,29,34,3,SP,Tsvi,Reiter,Sales,Sales and Marketing,5/31/2011,$23.08,2,Day,7:00:00 AM,3:00:00 PM,29,Memphis,38103,664-555-0112,3,Work
280,3,1,5/31/2011,NULL,Sales Representative,12/6/1974,S,F,5/31/2011,1,22,31,3,SP,Pamela,Ansman-Wolfe,Sales,Sales and Marketing,5/31/2011,$23.08,2,Day,7:00:00 AM,3:00:00 PM,22,Portland,97205,340-555-0193,1,Cell
281,3,1,5/31/2011,NULL,Sales Representative,3/9/1968,M,M,5/31/2011,1,26,33,3,SP,Shu,Ito,Sales,Sales and Marketing,5/31/2011,$23.08,2,Day,7:00:00 AM,3:00:00 PM,26,San Francisco,94109,330-555-0120,1,Cell
282,3,1,5/31/2011,NULL,Sales Representative,12/11/1963,M,M,5/31/2011,1,31,35,3,SP,José,Saraiva,Sales,Sales and Marketing,5/31/2011,$23.08,2,Day,7:00:00 AM,3:00:00 PM,31,Ottawa,K4B 1T7,185-555-0169,3,Work
283,3,1,5/31/2011,NULL,Sales Representative,2/11/1974,S,M,5/31/2011,1,23,31,3,SP,David,Campbell,Sales,Sales and Marketing,5/31/2011,$23.08,2,Day,7:00:00 AM,3:00:00 PM,32507,Bellevue,98004,740-555-0182,3,Work
284,3,1,9/30/2012,NULL,Sales Representative,1/5/1978,M,M,9/30/2012,1,39,39,3,SP,Tete,Mensa-Annan,Sales,Sales and Marketing,9/30/2012,$23.08,2,Day,7:00:00 AM,3:00:00 PM,39,Cambridge,2139,615-555-0153,3,Work
285,3,1,3/14/2013,NULL,Pacific Sales Manager,1/11/1975,M,M,3/14/2013,1,20,30,2,SP,Syed,Abbas,Sales,Sales and Marketing,3/14/2013,$48.10,2,Day,7:00:00 AM,3:00:00 PM,3,Bothell,98011,926-555-0182,3,Work
286,3,1,5/30/2013,NULL,Sales Representative,2/14/1977,S,F,5/30/2013,1,36,38,3,SP,Lynn,Tsoflias,Sales,Sales and Marketing,5/30/2013,$23.08,2,Day,7:00:00 AM,3:00:00 PM,36,Melbourne,3000,1 (11) 500 555-0190,1,Cell
287,3,1,4/16/2012,NULL,European Sales Manager,9/20/1957,M,F,4/16/2012,1,21,30,2,SP,Amy,Alberts,Sales,Sales and Marketing,4/16/2012,$48.10,2,Day,7:00:00 AM,3:00:00 PM,300,Renton,98055,775-555-0164,3,Work
288,3,1,5/30/2013,NULL,Sales Representative,7/9/1975,S,F,5/30/2013,1,35,37,3,SP,Rachel,Valdez,Sales,Sales and Marketing,5/30/2013,$23.08,2,Day,7:00:00 AM,3:00:00 PM,35,Berlin,14111,1 (11) 500 555-0140,1,Cell
289,3,1,5/30/2012,NULL,Sales Representative,3/17/1968,M,F,5/30/2012,1,37,38,3,SP,Jae,Pak,Sales,Sales and Marketing,5/30/2012,$23.08,2,Day,7:00:00 AM,3:00:00 PM,37,Cambridge,BA5 3HX,1 (11) 500 555-0145,3,Work
290,3,1,5/30/2012,NULL,Sales Representative,9/30/1975,S,M,5/30/2012,1,34,37,3,SP,Ranjit,Varkey Chudukatil,Sales,Sales and Marketing,5/30/2012,$23.08,2,Day,7:00:00 AM,3:00:00 PM,34,Bordeaux,33000,1 (11) 500 555-0117,1,Cell
